Unnamed: 0,Gene,sox2,gata1a,foxh1,sall4,nanog,smad2,rad21a,eomesa,ctcf,hif1ab,pou5f1,rnf2,tbxta,zic3,tbx6,sox10,tbx16,ensembl_id
9283,r3hdm4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000063254
9284,rtn1b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021143
9285,si:ch211-209l18.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000090847
9286,tbc1d32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041734
9287,wnk4b,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088967
9288,scfd2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000040005
9289,si:ch73-144d13.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098031
9290,ctnnbip1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038954
9291,si:ch211-106j24.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9292,asb2a.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003797
9293,mdka,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036036
9294,capslb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003414
9295,cnbpb,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000070922
9296,twf2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000094792
9297,tlk1b,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000100715
9298,ca4c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000044512
9299,pcdh2ab1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071904
9300,wnt11f2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004256
9301,tmem147,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039913
9302,cxxc1b,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025718
9303,sim1b,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000013789
9304,kif20ba,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071009
9305,gatm,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036239
9306,rpl24,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099104
9307,eps8l2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058108
9308,LOC100002141,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9309,wnk1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078992
9310,tgm1l2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101595
9311,epdl2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000055539
9312,atp1b3b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042837
9313,sirt3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000035819
9314,pim3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000055129
9315,si:ch211-153j24.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068428
9316,znf281a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000000567
9317,si:dkey-70p6.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000092039
9318,cnot7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032116
9319,si:dkeyp-19h3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000096983
9320,zbbx,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000069723
9321,arvcfa,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,MISSING
9322,si:dkey-67c22.2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,MISSING
9323,fez1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000023174
9324,fam102ab,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9325,tmem41aa,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070028
9326,si:dkeyp-27e10.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000063008
9327,trmu,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043734
9328,ppef1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020191
9329,exoc6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020521
9330,si:dkeyp-9d4.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,MISSING
9331,asb18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000114572
9332,si:ch211-102l7.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9333,fgd1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100402
9334,sox21b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008540
9335,znf385b,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000006065
9336,rad23b,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000021550
9337,dtwd2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000101873
9338,nfatc2a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000100927
9339,si:zfos-80g12.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9340,pgls,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000021233
9341,fgf7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059387
9342,cds2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035577
9343,camkvl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057000
9344,dusp7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101413
9345,LOC798522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9346,fkbp15b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099294
9347,stk19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101693
9348,LOC100535121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9349,cracr2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053636
9350,esrrgb,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011696
9351,plod1a,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000059746
9352,nr2f6a,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000003607
9353,c7b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057121
9354,sart1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000005945
9355,rbis,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000097630
9356,rfx7a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077237
9357,fbl,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053912
9358,cryz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016074
9359,hsd17b12b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000035872
9360,myl7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000019096
9361,prpf31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000095904
9362,tcaim,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079881
9363,arl11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036637
9364,rnf130,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000089767
9365,snx19b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079931
9366,abhd4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000102887
9367,cfap92,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052912
9368,comp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098431
9369,cfap43,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000001825
9370,igfbp7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000104138
9371,eif1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012688
9372,flot1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037998
9373,si:ch211-212c13.10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000093199
9374,alkbh1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071164
9375,ccdc58,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
9376,ash2l,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060392
9377,fam122b,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
9378,tbc1d19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013842
9379,si:dkey-72l14.3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061044
9380,cremb,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000102899
9381,st6gal2b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088515
9382,rnf165b,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
9383,coa5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000094833
9384,igsf21b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056084
9385,edem2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,ENSDARG00000028448
9386,cyth1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000076742
9387,igbp1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002184
9388,bgna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000017884
9389,apln,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000053279
9390,itga8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078717
9391,igfbp2b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000031422
9392,cltca,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043493
9393,sat2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9394,rbm39b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041853
9395,htr3b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061749
9396,si:dkey-221l4.10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000097934
9397,elp5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000067918
9398,col2a1a,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000069093
9399,polk,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000059963
9400,si:ch211-135n15.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000088867
9401,acot11a,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058229
9402,si:ch211-113a14.22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000114895
9403,si:ch211-196h16.12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ENSDARG00000028276
9404,ankmy2a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000005948
9405,slc25a37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073743
9406,syap1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012946
9407,msh5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000077479
9408,LOC103910107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
9409,wnk1b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9410,brsk2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9411,arl6ip4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000105036
9412,mocs3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000008239
9413,si:dkey-156k2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
9414,si:ch211-152c2.3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,ENSDARG00000045898
9415,vaspb,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000017105
9416,suz12b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098924
9417,prps1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015524
9418,cdca7b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000076659
9419,fam212aa,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
9420,cmpk,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000019924
9421,fmnl2a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012586
9422,mrps25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000041306
9423,dph5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000100242
9424,cabin1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000079326
9425,rnf145a,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000002609
9426,decr2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045257
9427,chrna4b,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000070724
9428,mpp6a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9429,bloc1s3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000014208
9430,gmnn,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000035957
9431,bmpr2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020057
9432,aacs,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012468
9433,lrriq1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000093781
9434,casq1a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038716
9435,ttc26,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,MISSING
9436,carmil1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103887
9437,fgfbp1b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000091660
9438,zc3h11a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000009754
9439,isl2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053499
9440,si:dkey-25i10.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000098536
9441,stc1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003303
9442,cth,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000074301
9443,hsbp1a,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000069425
9444,pold1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000027689
9445,zmp:0000001168,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9446,nr1d4b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059370
9447,tmem244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043847
9448,eif3ba,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000059654
9449,map2k2b,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068918
9450,LOC100334962,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MISSING
9451,cfdp1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000095086
9452,blcap,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000052073
9453,si:ch211-113a14.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086591
9454,tmem242,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000037070
9455,pbx4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000052150
9456,si:dkey-46g23.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008835
9457,srp68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000020820
9458,si:dkey-6a5.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ENSDARG00000094001
9459,asap1b,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039729
9460,tmem63ba,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000104559
9461,fut9a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000016460
9462,naprt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000027930
9463,znf1020,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000092000
9464,si:ch211-223a10.1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075225
9465,susd1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000058839
9466,pou6f2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000086362
9467,si:ch73-367f21.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000089953
9468,mak16,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003527
9469,msl2b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000039430
9470,specc1lb,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042232
9471,si:ch211-133n4.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000071216
9472,mplkip,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078986
9473,si:cabz01007802.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9474,arhgef18b,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000042308
9475,ghrhra,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000104961
9476,trhde.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9477,dhcr7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000103226
9478,unc119a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000034453
9479,foxg1c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000068380
9480,ric8a,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000007247
9481,gabrr3a,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000027153
9482,slc25a24l,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038977
9483,nupr1a,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000094300
9484,mybphb,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000003081
9485,mat2b,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000012932
9486,fxyd11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000099117
9487,mpp2b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000010957
9488,b4gat1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000077583
9489,cdk13,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000076791
9490,lin7a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013414
9491,txnrd2.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000075923
9492,or115-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9493,acyp1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000060126
9494,si:ch211-113e8.11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000076585
9495,gak,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000090654
9496,ppp2cab,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053404
9497,si:ch211-161h7.4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000087238
9498,rxrba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000078954
9499,slc38a9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000032769
9500,nanos1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000109337
9501,szrd1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000056338
9502,actr3b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008790
9503,dlx1a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013125
9504,bmi1b,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000013076
9505,trmt61a,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008480
9506,gli1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000101244
9507,myt1la,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000008209
9508,aatka,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9509,slc24a5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000024771
9510,ccar2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038302
9511,hbs1l,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000036778
9512,kifl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000092460
9513,ddx11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000011072
9514,aqp1a.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000091027
9515,si:dkey-58f6.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9516,nr2c1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045527
9517,cox11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061004
9518,eif4bb,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000010194
9519,fam102aa,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MISSING
9520,gpsm2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000017311
9521,jak3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000010252
9522,st14a,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061173
9523,tmub1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000038787
9524,si:ch211-157j23.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000061221
9525,si:ch211-13f8.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
9526,nlk2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000028793
9527,chek2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000025820
9528,kita,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000043317
9529,nemp1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073899
9530,casp8ap2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000022718
9531,atpsckmt,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000033451
9532,adamts12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000067549
9533,ppip5k1b,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000073909
9534,helb,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000053127
9535,camk2g1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000071395
9536,myo18ab,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MISSING
9537,foxn2b,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000045105
9538,zfpm2a,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,ENSDARG00000040123
9539,mfsd5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000015997
9540,unc119.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSDARG00000004459
9541,naf1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,ENSDARG00000057929
