Gene ID,Median RPKM,Mean RPKM,Sample variance RPKM,Difference RPKM,Median log RPKM,Mean log RPKM,Sample variance log RPKM,Difference log RPKM
ENSDARG00000003429,16.478884646711638,19.652957723581757,231.85145481414455,58.817653155993355,1.2195553098046046,1.1220949175243204,0.200554154346956,1.7035599558326533
ENSDARG00000003444,1.8101011789533656,1.7404393260169395,1.9644172574577163,5.592254173769113,0.2810563726389899,0.04532819578019723,0.2917413105009087,1.7552842842092984
ENSDARG00000003446,0.4689613778739083,0.6469729047274976,0.2722985979232718,2.2341195529851405,-0.244917213298306,-0.23245949189705692,0.10187013577506404,1.258496883127149
ENSDARG00000003449,0.0278848518800469,0.05535166178269459,0.005969691786393368,0.3349270529659107,-0.8931808951970436,-0.8455871399077696,0.028294087038245617,0.6384164221247688
ENSDARG00000003462,0.0529823750155015,0.08308419718017944,0.012860804477127884,0.4331167635871517,-0.8153586010413891,-0.7929795791936523,0.041991935112674496,0.7268223389101309
ENSDARG00000003469,0.0,1.5437605868743036,41.287156889427116,33.27663878831631,-1.0,-0.7731284905012747,0.32993540290613343,2.523442598694726
ENSDARG00000003486,3.8254762736986314,5.991485984473123,136.26921679975956,70.86922174122532,0.5938923567476827,0.5345481189145939,0.18812490220553196,2.177429697511775
ENSDARG00000003487,0.5994089275979879,0.9576332856192332,1.2156237638248524,5.139598559979804,-0.1552688284439925,-0.1593754996280555,0.16031397325269264,1.5361149552864362
ENSDARG00000003512,0.0490162093623675,0.14035036315177185,0.044394671094507836,0.9238689549515735,-0.826766488273992,-0.7188539961109895,0.07162279652884826,1.0091037173221273
ENSDARG00000003517,1.3494449013225716,1.8224599590196893,3.2250815470135525,7.911818399074772,0.1612017108904803,0.058133430293438836,0.24843389952517314,1.7862247392754598
ENSDARG00000003519,1.95246071835564,2.1293838750468685,2.9547683883226203,7.276671568879238,0.3122748539938478,0.20436119203370764,0.15574667043708462,1.6555647049907676
ENSDARG00000003520,1.372339382391182,1.6942548317283856,2.2438208575205763,5.906415413946834,0.1680079288269658,0.06111047556696415,0.21510989348622825,1.6326602687046905
ENSDARG00000003526,5.130108347683565,6.327285655688277,22.111163303363952,19.16183568019855,0.7185106858679815,0.6829757622165619,0.13207655873294735,1.4211611047525974
ENSDARG00000003527,0.8924523126694263,1.0726454549275286,0.5431123907366562,3.2105118750613593,-0.0032903519120341,0.005508787148436062,0.05212813906912707,0.9545027613969783
ENSDARG00000003531,2.9779320821780773,3.9522927874807188,10.900601717247733,14.398272573969855,0.4882590324347986,0.4471033002854355,0.17177646932398194,1.6752964919407969
ENSDARG00000003533,0.1041874250296497,5.729094263939087,431.3355890665834,105.1328077549602,-0.6899710076379244,-0.4162138182096919,0.5779125530832074,3.022151158122597
ENSDARG00000003544,0.0022745764815669,0.013982487202961906,0.0010336812816885497,0.1534314656958716,-0.9902323102368172,-0.9543425393063975,0.008199759468520007,0.40386053528978294
ENSDARG00000003564,3.734835419322864,3.333246713746561,5.661541123894007,11.096889952350583,0.5837467299502738,0.359677759941251,0.23960529020893692,1.9285383131059022
ENSDARG00000003570,18.213855895018504,37.12698318577242,3630.702765236174,316.3478217446687,1.2627797925610127,1.0562771271689093,0.7235272708759081,3.268681427935226
ENSDARG00000003573,4.288226378420941,4.3559681329801325,8.248987708566693,9.477034462667271,0.6422890237256166,0.4996075553215863,0.1896084333816384,1.5338293583251599
ENSDARG00000003576,0.0962378920167336,0.18683894297086093,0.05150915076584343,0.8369397946287217,-0.7072171299587109,-0.6457549822348685,0.08293241022755246,0.9717116851240915
ENSDARG00000003584,2.457182983495374,3.924213508878224,15.313027895889777,16.43814114219817,0.4077618058045889,0.44164996712058147,0.1417709552860515,1.4435845077319098
ENSDARG00000003592,4.031667448125032,4.166830507430497,7.700314331929023,10.34480598003359,0.6161253585260956,0.4853017560304095,0.17905506640245145,1.5848064820818462
ENSDARG00000003599,274.1813288116548,321.82308799564385,69454.00249722341,812.8095689329898,2.438196244826337,1.8112262105090515,1.9089557822323089,3.9100422357566877
ENSDARG00000003607,1.1485277034695494,1.524436389136651,2.133426467341408,8.443828261204054,0.0963981833156976,0.10111444963712901,0.09389589065474457,1.5990874642324762
ENSDARG00000003615,0.0166859021197404,0.63887977776866,2.197502063991425,6.966067537160014,-0.9329816118334098,-0.6263531433324597,0.32377350560196066,1.8491777840860535
ENSDARG00000003631,0.3569415243514546,0.40758432147239837,0.08455418019785384,1.1026620442751298,-0.3401393738390859,-0.35909189951344933,0.057454397548101936,0.84387102790637
ENSDARG00000003635,0.2149764729039786,0.8724004955845683,3.249040085379648,9.894128009102989,-0.5017218845265004,-0.36865092668619914,0.2711129115011014,1.9997449077732705
ENSDARG00000003641,2.5646981904394384,2.6156025825199887,4.056940552026557,6.489154823085781,0.4256480270026156,0.23404509000358534,0.25006263765227665,1.6786566436389072
ENSDARG00000003655,0.3961778247418888,6.232411398634059,184.05656223889056,49.13021991511721,-0.3043626491880242,0.009048822644069698,0.6278396810054461,2.6688075303798637
ENSDARG00000003675,0.7704630495202817,0.8433316097033402,0.34016343002266547,2.6889004228429614,-0.0602496596184939,-0.1033562711930295,0.07531682854210908,1.1861689873143795
ENSDARG00000003680,0.034547540987007,0.13886467710365985,0.05767115937998252,0.8766030272201525,-0.8711242350650917,-0.7478141675637852,0.08469177285143455,0.9843849928366248
ENSDARG00000003681,10.582886117134352,11.451464868228355,77.79095085217136,33.52086459503665,1.0286885987052747,0.8860950980202509,0.20620477652926172,1.5763217443076605
ENSDARG00000003684,0.0418072710209067,0.4440230937118725,0.8556273949042155,3.1997291751499897,-0.8483015005824256,-0.6248660062439418,0.23435193316633862,1.5184782966765178
ENSDARG00000003693,2.4481016345986952,2.3812437166073237,3.4722902833834226,7.615914993599726,0.4062167464518106,0.17144746455493903,0.3140469806039427,1.8873874343666204
ENSDARG00000003695,5.105823233346016,8.842421425011086,91.22547182938084,38.555715938990375,0.7164894173103359,0.7503473939800077,0.18139525320851743,1.6949520030934668
ENSDARG00000003699,0.7371429579659953,1.0655517298110357,1.0210467644046328,3.819128501690169,-0.0772003716909598,-0.06960825461551681,0.12340719071348862,1.3897101526333744
ENSDARG00000003732,0.0069231636735521,0.024759134486382558,0.003601934926368716,0.3366168254920186,-0.970928199694406,-0.928252131812404,0.01570819541609963,0.6401004676936461
ENSDARG00000003749,0.8166994269566613,1.3023108566492312,2.9315649114068965,8.796127349835194,-0.037773040134193,-0.04632130467338111,0.1610055184628006,1.7745637477286709
ENSDARG00000003750,0.6945355045955811,1.1998973890744808,1.7767698223586783,6.314368293493118,-0.0998866911495892,-0.07991731595304001,0.18021934191081915,1.689290792418387
ENSDARG00000003751,1.2383881365094926,1.3211926039659816,1.0616411662668361,4.577664949358194,0.1265820783792498,0.02865223156954804,0.1272825369724184,1.384025408978993
ENSDARG00000003754,0.4624425601841094,1.8655783616275146,9.76970461112251,10.796682861021921,-0.2499218235612084,-0.16944379575282148,0.38655451446641886,2.0169569044842772
ENSDARG00000003757,1.6561792957663033,2.55209881771008,6.55821780528937,10.326212555592848,0.2445688527926948,0.25795635495343944,0.14646155294679322,1.6324622118577068
ENSDARG00000003769,2.233396048583736,3.492644190445805,12.031400247104349,14.212933927483892,0.3679884580893736,0.35781039398973047,0.18672876035560262,1.5218075723160374
ENSDARG00000003776,0.7116580950515822,1.0876608115501614,0.8994189805564068,3.4999838661598384,-0.0906268755650528,-0.043201331918833574,0.10396510237732393,1.3382206742996385
ENSDARG00000003779,0.0177171091041033,0.1402506817296391,0.06175599897620522,0.9271204862382783,-0.92916041184215,-0.7683154442037842,0.10452925540922059,1.0098517803220215
ENSDARG00000003789,0.8835743010804735,1.0547055030706005,0.5590174549169772,3.1022440794171757,-0.0071928270711269,-0.04259954272116874,0.11295893290084039,1.4548415885044044
ENSDARG00000003795,40.18368319050221,111.61681268945098,35372.61727877874,730.1110464371459,1.6051291718165952,1.410549396817239,0.7872580732759256,3.382275090596677
ENSDARG00000003797,0.0650601424098715,0.820134746353062,2.2017039691086224,6.232534096595017,-0.7823577845278077,-0.4865571150659145,0.34938898080457886,1.801577536863407
ENSDARG00000003808,1.113853859749597,25.685830379158904,4988.403737188872,392.1586432124109,0.0841664036051813,0.3343276243910798,1.0363326070399694,3.5935725218143606
ENSDARG00000003811,0.7417987003926058,0.8418446177127384,0.5111891222293876,3.939973043785624,-0.0747917490711939,-0.12685503786604233,0.09408071945602803,1.4828537353537619
ENSDARG00000003818,1.9280153510387008,2.6379875111405333,7.11783807699011,13.462416864721503,0.3070712380607888,0.2633625019272024,0.17295056546705484,1.7560800675944523
ENSDARG00000003820,10.455461262931047,18.43101328436022,409.9023952150796,83.62547900513808,1.023477216285894,1.0046065042146721,0.29475057879166117,2.35755365786491
ENSDARG00000003822,0.4322171736919993,0.5127705247829508,0.2003615308922874,1.519427612194185,-0.2739111156558574,-0.35118963731077035,0.14643421628682426,1.209361539979887
ENSDARG00000003827,0.3347136574167031,0.3448760196181946,0.07752344007600147,1.1118204314099198,-0.3617967153473785,-0.43955932177944346,0.08548737814120862,1.0834382704692942
ENSDARG00000003829,0.2390742339906056,0.2651850887604523,0.053130455848299396,1.1316118946038456,-0.4697052106962613,-0.5097041753868448,0.06371340431253826,1.0060585147877383
ENSDARG00000003835,2.566787604748668,4.250879772781059,21.92418951502926,19.240505796736354,0.4259884278537941,0.3688742429605992,0.30829650497196937,2.1074385811223744
ENSDARG00000003841,0.6239277030961127,0.6847023122743969,0.2083443662963441,2.062980399151268,-0.1403048035738381,-0.19390735921545585,0.09676976588994171,1.3350525838963199
ENSDARG00000003845,0.1872435477523979,0.20035005926583555,0.020421514615112286,0.5954047876745797,-0.5417497179294991,-0.5672449971266471,0.040271020187359265,0.8018867470281521
ENSDARG00000003846,1.161544610299519,1.3578176242732725,2.112813891283179,7.143603575851667,0.1009026124947862,-0.061731748541928255,0.25357762319507327,1.8599546744510902
ENSDARG00000003854,1.7975107491899738,5.977462640816374,113.6315766793547,39.834004017962144,0.2781842448050241,0.31635113341734095,0.39175044785328983,2.499151912948324
ENSDARG00000003860,9.413222382611908,11.748221233150968,128.6358673857544,49.34446808243732,0.9783276490028622,0.9096935806094444,0.1535943125104576,1.7313507092082316
ENSDARG00000003866,5.3728376813544525,5.643550146203614,8.235777802032548,11.693779119937227,0.7382125676130967,0.678632225421896,0.09964653034571037,1.4405095545211262
ENSDARG00000003867,0.1245989661009703,0.6279211026637735,2.247274286859562,8.25050786684243,-0.648592247262793,-0.5357811281929956,0.26108200389723163,1.9217128895027487
ENSDARG00000003869,1.7769248406338023,2.3825445390484057,3.4266820104777955,8.915465672941723,0.2734468821303839,0.2963455904125296,0.08849299186863081,1.3775249664571474
ENSDARG00000003872,0.0924552269282691,0.1556439219733605,0.03137502452516839,0.7091160762243915,-0.715670289322426,-0.6713455578666337,0.06379994376475703,0.9026723121256539
ENSDARG00000003877,0.1233764485476892,0.41106350237355754,0.48739759372619734,2.8260949682875665,-0.6509626181719023,-0.5350852052478909,0.1745214357469854,1.4596944031640229
ENSDARG00000003899,0.2046896739439328,0.29592025751249423,0.1129686305616153,1.4926654666779304,-0.5161422639432618,-0.5193485017049384,0.09677287876775273,1.138800916310035
ENSDARG00000003903,0.0,0.6868963586140536,3.464601103547662,9.328351133268049,-1.0,-0.6154408838768604,0.30751074697566133,1.9744357482690296
ENSDARG00000003904,0.4100110500860437,9.509485244863466,1579.5523774772973,233.63926392787,-0.2924204142169565,-0.061001578155551725,0.6449800441815086,3.368731672062361
ENSDARG00000003910,0.4045743475950815,0.6845863009293113,0.6347932639767433,3.631026267454912,-0.2970748326553321,-0.2924648022747748,0.1728337490620062,1.5427818755141103
ENSDARG00000003920,23.266130790733683,26.322672531666072,427.61254451508347,88.85127417608257,1.3685868033056552,1.2924912226765801,0.12479170514759799,1.4537055186569932
ENSDARG00000003927,7.3181260795728145,9.129220391714188,57.72149124866906,26.686909080330818,0.8702942103888482,0.8160213452757884,0.1454326580555878,1.3546890470073627
ENSDARG00000003931,1.8013179626249889,3.8325480984554825,20.976679442853776,23.38963587562813,0.2790547511980599,0.3793631054721107,0.18997975976130882,1.7077192673695119
ENSDARG00000003934,0.6333164442716647,1.3569170778117638,3.622391383608061,9.859418186967993,-0.1347085760484803,-0.07377443154117769,0.19933470634817252,1.865812597930328
ENSDARG00000003938,0.938316952966051,1.6485643678778352,4.559320131582242,8.986031203214063,0.016329944950419,-0.04533237524709512,0.28443880662716553,1.8169341416607447
ENSDARG00000003940,2.6345313591378776,3.4749838153148276,12.970828149694198,14.134207628193993,0.4368829081540463,0.3196038048445944,0.2395874601077076,1.8283359565677944
ENSDARG00000003941,5.171934741041927,9.131406653241863,148.83525437160628,67.46045937657507,0.721970025679125,0.7244136926392576,0.2314811579841348,2.1057932555326406
ENSDARG00000003952,23.326588278970775,58.656383942462256,11909.341715096814,496.13444619263555,1.369709044913467,1.3481494096144437,0.38718100889617635,2.7836107486445107
ENSDARG00000003961,1.8173519191386944,2.445242375669507,5.573145736041088,12.536204046874625,0.2827018324988294,0.25133191390808307,0.15272156838716794,1.7890049167424686
ENSDARG00000003963,0.107772970315677,0.2667335649450301,0.1427690226217382,1.3917134025463254,-0.6824109515155258,-0.6038805970290491,0.13095262860188203,1.1736853917367474
ENSDARG00000003965,0.0436973070844877,0.11428677376113629,0.029946433370432627,0.6784474302034547,-0.8425513705526609,-0.7592746333980491,0.06654065509954761,0.8912292892953577
ENSDARG00000003968,0.1210600537791406,3.614713917513027,110.27851342771412,55.30837393640419,-0.6554897286589794,-0.3475412242777486,0.6131507026859959,2.7435754051534245
ENSDARG00000003971,0.0835805276927945,0.4658277693804777,0.6853563319581122,3.6473804122065143,-0.7361733861198171,-0.5375667113257134,0.22154598301434403,1.573727782374884
ENSDARG00000003973,0.2818940769497843,0.3526798905249424,0.07763589876326984,1.2136821151052033,-0.4180570773375298,-0.4169190494314299,0.06528624482274213,1.0354922103948745
ENSDARG00000003974,0.8301805234728571,0.9860761711752475,0.7677812343998105,4.886347350766384,-0.0314327581773496,-0.07569192334686574,0.10755726947847115,1.5744677869926167
ENSDARG00000003984,0.4622842824500277,0.5313068780529177,0.15089599370356221,2.000096701792077,-0.2500440561680387,-0.26869796650593036,0.06369435779896664,1.2423735959273343
ENSDARG00000003989,0.0196973360367843,0.07765278752361225,0.013623232273427065,0.3846014785267743,-0.9219155150689348,-0.8135480229818723,0.04689225185131534,0.6810959484268018
ENSDARG00000003991,0.0920705593950937,1.0082024580286342,5.208186443210331,10.3151607332906,-0.7165391987620252,-0.4639756218932901,0.3613131295209285,2.017665976640224
ENSDARG00000003994,0.0022012962174289,0.06327996076856678,0.01980244919306499,0.55151786098727,-0.9905435960163076,-0.8691766102308478,0.052970350944440345,0.8139263261451282
ENSDARG00000003998,0.0553725613763683,1.0266006506904313,3.408640923141943,6.471648075605135,-0.8086256746920393,-0.45288124283720166,0.4007542750230891,1.817674298080877
ENSDARG00000004015,0.0059857599351221,0.27067007326923836,0.2778763304719924,2.0709518252798755,-0.9747524818771282,-0.6983821255782363,0.18633930282632488,1.3366501863069067
ENSDARG00000004017,0.2465582304991463,0.4281625632330704,0.15112487447321502,1.6481647896471219,-0.4602237825248175,-0.395567142007604,0.11266394162368977,1.2370387614776055
ENSDARG00000004018,0.0531698718218031,0.07953338765135261,0.007038243692414069,0.33832228422752,-0.814826651076148,-0.7854646444005501,0.033514109999830254,0.6417935506699972
ENSDARG00000004023,0.0143282818033262,0.7217257352743672,2.4168832167214322,7.186799225079778,-0.9418463233072732,-0.5782148761007019,0.34877527766875077,1.8625368034700098
ENSDARG00000004034,1.6749061419205953,3.516185490216717,27.141715418390266,21.04888627511358,0.2491753922509952,0.21629153578701557,0.3303474599174671,2.2358553675836648
ENSDARG00000004037,0.7035274091361019,0.8267523563765962,0.6612682993170774,4.4431146596387885,-0.094999304422058,-0.1570763072654506,0.1135614363436069,1.4632244045952985
ENSDARG00000004046,0.6470367266067601,0.9762210020422583,1.348191885325551,6.406618109663988,-0.126658046416771,-0.13036784774450486,0.14013703622320836,1.6180249424858046
ENSDARG00000004049,0.2518403236447828,0.94769085778894,5.321901578043135,11.993686763389793,-0.4536543884918154,-0.3892760288968362,0.27590537596817905,2.0825587158249865
ENSDARG00000004051,0.2151482386481294,0.7452138257788066,3.753501804830702,9.530940525154032,-0.5014851157874085,-0.4722065840318502,0.2336742530088358,1.9836687009292269
ENSDARG00000004055,0.2899785863555961,0.32287067816641746,0.031303517789353176,0.8064132925266064,-0.4089592393399704,-0.41250437429331543,0.03715905394674711,0.9317086411716783
ENSDARG00000004059,0.3062454283333793,0.6419407971054011,0.7357796112596503,3.2773340958273423,-0.3912115133010889,-0.32155965592071073,0.14853812013609288,1.4109841946269335
ENSDARG00000004060,22.967281027342484,39.38401342797172,2557.3472802367546,246.18987495378067,1.3629964066402007,1.264773885596304,0.4461131929853251,3.2529619346861427
ENSDARG00000004074,0.0302018299631799,0.044270071751469256,0.0029930743388847615,0.2322752646385366,-0.8853829117945078,-0.8629610430965443,0.017166027788656568,0.5210872049073989
ENSDARG00000004078,4.690246137953448,5.763524927772695,25.31501837648488,20.50748837766089,0.680357829408005,0.6108757856872177,0.15963728224321733,1.5766433801316329
ENSDARG00000004094,1.1502959563368884,1.384172350951041,1.3087241945848653,4.798812492266081,0.0970128266003989,0.019425591988565735,0.16742029650239842,1.5382662060895118
ENSDARG00000004105,1.0299265051515742,1.458811014270202,1.6594753896537324,4.068106536518732,0.0530501961868301,0.0034969365060937415,0.2061473067874565,1.6199388109706656
ENSDARG00000004111,0.2207827424169867,1.4034278523674573,6.14863393558478,8.346945144676202,-0.4937890040869885,-0.283871051429835,0.3645055880038589,1.9266996738391167
ENSDARG00000004114,0.2494331706762807,0.2544451631419336,0.031073823887012863,0.7243257991659304,-0.456635871082064,-0.5026642839613449,0.04837853748250301,0.8879249077016951
ENSDARG00000004115,0.0590206316765504,0.08146995538539561,0.00486849026396103,0.3016750794539424,-0.7985465257299014,-0.7672742706095275,0.02162487360025909,0.5905423065522944
ENSDARG00000004130,0.1528902883806762,0.3649388591380899,0.24649212485812239,2.3086399000317535,-0.597067848329248,-0.4885450529044501,0.11991288515639795,1.3651666839782206
ENSDARG00000004131,0.0366921286666505,0.08168787443367179,0.017930512701791815,0.5845524206494018,-0.8642564932965701,-0.8087022518134156,0.04775222622886533,0.8354067105081098
ENSDARG00000004132,1.825785090081028,1.7891147946222978,1.3716387911054158,5.175228039042442,0.2846078199642253,0.18482515306039493,0.09569697374695146,1.3093022906224936
ENSDARG00000004141,0.5903092904779857,0.9053082454971574,1.4338199448233273,5.858988144363774,-0.1609562816512823,-0.2859341076489207,0.28282944645733155,1.7751725213800622
ENSDARG00000004150,0.0007574192317326,0.05557201623891648,0.023237591436611797,0.621993381283112,-0.9967229649112362,-0.9004159655487981,0.05438059105270294,0.8585332162879256
ENSDARG00000004151,0.3186476187664315,0.4776712840883884,0.2589261985510776,2.0490038888552973,-0.3781513746803145,-0.3905224917381695,0.13938307568563607,1.332237201395058
ENSDARG00000004154,0.4134610034560508,0.4216318532875189,0.08847925260625804,1.4254361057659244,-0.2894925347871793,-0.35134676309680535,0.06578422857117168,1.0609860162681675
ENSDARG00000004158,0.0043524430536599,0.04290584220787536,0.007664377389456554,0.3041158820621582,-0.981497378967444,-0.8948039327181666,0.034911919094894,0.606505918882184
ENSDARG00000004160,0.5608132795536401,0.7220856628663871,0.27997840757249254,2.2341920146585483,-0.1799212381166707,-0.15809451163467245,0.06228834717708029,1.0152909763828797
ENSDARG00000004161,0.9628990878426292,1.186127631993203,0.7481315845411107,3.6313856322917113,0.0264920343507202,0.008279194732427593,0.10455841879615109,1.507208727768798
ENSDARG00000004169,3.412019720200668,13.756779497660682,417.17572750176873,71.15842551911527,0.5455569458303883,0.5858419013955658,0.6239986802461263,2.7004322043982127
ENSDARG00000004171,4.716911290756885,6.640640688176516,39.47483455270931,23.358744742211336,0.6827686483303096,0.6304637893469571,0.2050671194179278,1.7610328150920642
ENSDARG00000004173,3.3335260432509983,3.7479975932563003,10.827138890796274,14.271338557296104,0.535740345860792,0.3829874902960673,0.2298240909614033,1.7145497624442876
ENSDARG00000004174,2.86242967034345,4.582549815126463,33.957601536370106,31.18195026234891,0.4716480487584764,0.35508149341102807,0.3587097652222423,2.3267678741990068
ENSDARG00000004176,0.0141326901356507,0.029117751532361028,0.0038400325937362704,0.3630253657885586,-0.942589946185266,-0.9121191021721867,0.014629469748785083,0.6643882054296205
ENSDARG00000004184,0.0377427923708018,0.076148727193504,0.00925520401067128,0.3612690701322484,-0.860931117089494,-0.8004740071276316,0.035880440925989,0.6615361343637027
ENSDARG00000004189,3.2871238844796977,4.023618667303889,9.689527478591502,10.030894092618377,0.5298310813101161,0.47582991675799635,0.142231187800892,1.455748558065359
ENSDARG00000004196,0.5409818163395639,0.7711747889518765,0.5917355970360083,3.5526347491829733,-0.1931542905676114,-0.23236080724193395,0.1806351398251715,1.5626062464399137
ENSDARG00000004199,0.092531607648173,0.30000496234965857,0.49716765157783827,4.055549127809368,-0.715497962777027,-0.6084818964511445,0.11919381547673533,1.6186284210009485
ENSDARG00000004204,0.0119829213299394,0.8411397617201734,14.663826781244039,22.37335012655697,-0.950848207131054,-0.751242543087463,0.25242118296146626,2.35166781799221
ENSDARG00000004211,1.474597347577797,1.71046892100086,0.7212251788914107,3.3527786036924194,0.1971695155339846,0.20386859875162744,0.053926732747077426,1.0112828334842467
ENSDARG00000004218,0.2649945325685898,1.297220333350141,6.1823076387722455,9.16927240680219,-0.4377136410040068,-0.29457451877299945,0.31439543704705775,1.967045645459234
ENSDARG00000004227,0.0264459102316792,0.07099449546141957,0.009822265319624634,0.4854417702191446,-0.8980952129193218,-0.8161637232543573,0.0379773589559162,0.7674837053347363
ENSDARG00000004232,0.0248875361138138,0.6416646826681399,10.773358810451406,19.49113570022613,-0.9034809024352772,-0.7427229521181743,0.18183312624893772,2.292059612821933
ENSDARG00000004243,0.0023434705409877,0.012336986968373126,0.0004436606970085302,0.0847878299994305,-0.9899398598747068,-0.9556501755171076,0.005042050725148546,0.2666733654872616
ENSDARG00000004246,0.1974211295623933,0.21846604861044558,0.03250075836155243,0.5613365535883653,-0.5266281813205026,-0.5765688329365444,0.0785346703478036,0.8178140781772494
ENSDARG00000004251,0.8163298391743192,2.1115708489126863,6.764145682218544,9.908676180517379,-0.0379481709295282,0.08225062840395467,0.23921099385555178,1.8547835870920388
ENSDARG00000004260,0.0447779034539535,0.22973540026328162,0.1335554167958646,1.1168582414259625,-0.839297716732102,-0.6726657201420474,0.14306737728123525,1.0852399878008536
ENSDARG00000004261,11.194158784601058,21.108131250685446,510.7684806497974,85.06645821388878,1.0528538891907753,1.1292081872519268,0.18046013219230303,1.8943943878393161
ENSDARG00000004262,0.6931233852998337,0.8700690075114668,0.9651500654879457,5.692920426986409,-0.1006592447296499,-0.1575656014863081,0.13502185212857037,1.7628975629616743
ENSDARG00000004270,1.6334927427693542,2.421619129713819,5.543660509584018,9.369796360818516,0.2389220278315728,0.22845632923959672,0.16462762261814953,1.656402317191882
ENSDARG00000004280,1.4418069188312197,1.618011940392907,1.3787196783780116,4.147811643492962,0.188029990228243,0.1276704222851642,0.10687191552277815,1.2422500347422334
ENSDARG00000004291,0.0037033851845223,0.07691146005670588,0.04214520189255508,0.8747338411003369,-0.9842070667260724,-0.8674477736378813,0.06494541816801727,0.9888860442917997
ENSDARG00000004296,0.2230023768783693,10.488762830803187,666.6377893697014,116.30334839130936,-0.4907942818132874,-0.11418883116331378,0.8942378987913163,3.0659654731571133
ENSDARG00000004297,4.036144564279303,9.436977270387365,182.08176732790378,51.999665294429434,0.6165957095761138,0.5886477100493644,0.39468528586447055,2.4568272928702974
ENSDARG00000004301,0.6412062754945583,2.49569174838918,21.52869238701881,19.510101743339543,-0.1300609123413748,-0.021516289145532753,0.35002358216474044,2.193693249607555
ENSDARG00000004302,0.0050657297103166,0.2473002624495014,0.3826959060819656,2.415754826225271,-0.9785389188411072,-0.7682724112744207,0.17629136355409686,1.40066831451341
ENSDARG00000004305,0.0276643601524653,0.061039449872187825,0.005798225938477655,0.3136227329579599,-0.8939303270860705,-0.8282130822889416,0.02743070441357977,0.6166043998317441
ENSDARG00000004306,0.3200680416492226,0.43691159946763275,0.1589367534634949,1.4409952347507473,-0.3766803578891511,-0.3814323300519181,0.10051075765715847,1.119334803510531
ENSDARG00000004307,0.0235892229997859,0.041478129560147674,0.0019409489780161109,0.1750154858512947,-0.9080193981451316,-0.8669075839307048,0.014719070112911794,0.4393571492135734
ENSDARG00000004308,1.9595404211776444,2.526157454049832,2.746394774454815,6.213188108219288,0.313770319973978,0.3164929644989204,0.10909400890416224,1.3082165042683722
ENSDARG00000004311,0.3532003198780613,0.7897041468698774,0.8806713288690948,3.7671484887962943,-0.3437097922745982,-0.29369674608406476,0.2298399915659882,1.58083241610561
ENSDARG00000004325,0.5234665211103131,0.654957744882504,0.2723260405223047,2.0926628428943137,-0.2051868622935707,-0.21986621729129116,0.0895871477694483,1.113793581548513
ENSDARG00000004328,0.0,0.024161554210296064,0.0185479762467185,0.8065178017381861,-1.0,-0.9681121194242621,0.026180688914447525,0.9573763369706906
ENSDARG00000004336,0.0636832802948717,0.07211806901766869,0.004941501083880468,0.2929504409168361,-0.7859956800658915,-0.7949700737261811,0.02622428795652539,0.5919567691478619
ENSDARG00000004343,1.5977803085273994,1.9743927185783434,2.5294144746642147,6.279385380829966,0.229881492169979,0.15574781445266261,0.18235855049724223,1.6440129678277111
ENSDARG00000004358,0.0169235393973805,0.08642145507795723,0.0770920369232079,1.6235353339348166,-0.9320980465690832,-0.8520147047901646,0.05864394187129551,1.2364201912401183
ENSDARG00000004363,0.118642874843955,0.16440217046703973,0.027135708446702583,0.7643384015212995,-0.6602646709208759,-0.6393309475885383,0.05037461049703243,0.9040193050019807
ENSDARG00000004372,0.2100039910497472,0.4744337166421553,0.4394006837417636,2.648297465961828,-0.5086327149408084,-0.4394035889016695,0.15566919490125172,1.43906373742467
ENSDARG00000004377,0.3811622343397636,1.5985723505194676,10.485739059571877,16.575359340853794,-0.3177084670792623,-0.2356273429482356,0.3708807903243011,2.2119411717614503
ENSDARG00000004386,0.057476081372998,1.0641624050953322,5.072797946900435,8.386084131324901,-0.8027854007097076,-0.5202198471785131,0.4056830353204714,1.9287073330621127
ENSDARG00000004396,0.3856510551123678,1.4577640637488474,5.408680547535471,9.485801246697724,-0.3136756633906989,-0.21457292237097722,0.3594382167904332,1.9406132896612482
ENSDARG00000004402,0.1477969405679174,0.6406459789285226,0.9791530378181013,3.4927579433527325,-0.6059040599562167,-0.4315378278034431,0.23792157498020275,1.5554279582546306
ENSDARG00000004405,0.3670211652359291,1.6493929319271068,7.637579053011302,10.037501509847074,-0.3306634369137996,-0.25040048869806397,0.42540660866069935,1.961909046424038
ENSDARG00000004406,0.9951672625322509,2.6124646192980925,14.387959510275103,15.13495197117778,0.0394804531006456,0.11959814204316695,0.2648490434473065,2.035983327250556
ENSDARG00000004415,0.1646784232094106,0.3601868007258866,0.24382388148043022,2.098597393948532,-0.5772814612790537,-0.48694188662575283,0.1109989201315333,1.3421457088538598
ENSDARG00000004427,4.034835424685801,7.7979648362680285,212.17913379008712,76.16358092050109,0.6164582283811393,0.5133180262314185,0.3687137386659276,2.8823171935091434
ENSDARG00000004433,0.1683639820936226,0.3394672320941776,0.20258756606628858,1.8531055173144328,-0.5712757725106715,-0.5112028500409193,0.12037571538293639,1.2794078215254414
ENSDARG00000004436,0.3029757406342717,0.5065173523874184,0.6468952064623774,4.61489939015434,-0.3947210978434853,-0.39375350212628946,0.13140161323745428,1.6129146652490278
