Gene ID,Majority detection flag
ENSSSCG00000017500,absent
ENSSSCG00000017501,absent
ENSSSCG00000017502,present
ENSSSCG00000017504,present
ENSSSCG00000017505,present
ENSSSCG00000017506,present
ENSSSCG00000017507,present
ENSSSCG00000017508,absent
ENSSSCG00000017509,present
ENSSSCG00000017510,present
ENSSSCG00000017511,present
ENSSSCG00000017513,present
ENSSSCG00000017514,present
ENSSSCG00000017515,present
ENSSSCG00000017516,present
ENSSSCG00000017517,absent
ENSSSCG00000017518,present
ENSSSCG00000017519,present
ENSSSCG00000017520,absent
ENSSSCG00000017521,present
ENSSSCG00000017522,absent
ENSSSCG00000017524,present
ENSSSCG00000017525,present
ENSSSCG00000017526,present
ENSSSCG00000017527,present
ENSSSCG00000017528,present
ENSSSCG00000017529,present
ENSSSCG00000017532,absent
ENSSSCG00000017533,absent
ENSSSCG00000017534,present
ENSSSCG00000017535,absent
ENSSSCG00000017537,present
ENSSSCG00000017538,absent
ENSSSCG00000017539,absent
ENSSSCG00000017540,absent
ENSSSCG00000017541,absent
ENSSSCG00000017542,absent
ENSSSCG00000017543,present
ENSSSCG00000017544,present
ENSSSCG00000017546,present
ENSSSCG00000017548,absent
ENSSSCG00000017549,present
ENSSSCG00000017551,present
ENSSSCG00000017552,absent
ENSSSCG00000017553,present
ENSSSCG00000017555,present
ENSSSCG00000017556,present
ENSSSCG00000017557,absent
ENSSSCG00000017561,present
ENSSSCG00000017562,absent
ENSSSCG00000017563,absent
ENSSSCG00000017565,present
ENSSSCG00000017566,present
ENSSSCG00000017567,absent
ENSSSCG00000017569,present
ENSSSCG00000017571,absent
ENSSSCG00000017573,present
ENSSSCG00000017577,absent
ENSSSCG00000017578,present
ENSSSCG00000017583,present
ENSSSCG00000017584,present
ENSSSCG00000017585,absent
ENSSSCG00000017589,absent
ENSSSCG00000017591,present
ENSSSCG00000017592,present
ENSSSCG00000017593,present
ENSSSCG00000017599,absent
ENSSSCG00000017601,present
ENSSSCG00000017602,present
ENSSSCG00000017604,present
ENSSSCG00000017605,present
ENSSSCG00000017607,present
ENSSSCG00000017608,present
ENSSSCG00000017609,absent
ENSSSCG00000017613,present
ENSSSCG00000017614,present
ENSSSCG00000017615,present
ENSSSCG00000017617,present
ENSSSCG00000017623,present
ENSSSCG00000017624,present
ENSSSCG00000017626,present
ENSSSCG00000017630,absent
ENSSSCG00000017635,present
ENSSSCG00000017636,absent
ENSSSCG00000017637,absent
ENSSSCG00000017638,present
ENSSSCG00000017640,present
ENSSSCG00000017641,absent
ENSSSCG00000017642,present
ENSSSCG00000017643,present
ENSSSCG00000017645,absent
ENSSSCG00000017665,present
ENSSSCG00000017667,present
ENSSSCG00000017668,present
ENSSSCG00000017669,present
ENSSSCG00000017670,present
ENSSSCG00000017671,present
ENSSSCG00000017672,present
ENSSSCG00000017673,present
ENSSSCG00000017676,present
ENSSSCG00000017678,present
ENSSSCG00000017679,absent
ENSSSCG00000017682,present
ENSSSCG00000017688,present
ENSSSCG00000017690,present
ENSSSCG00000017692,absent
ENSSSCG00000017693,present
ENSSSCG00000017694,present
ENSSSCG00000017696,present
ENSSSCG00000017700,absent
ENSSSCG00000017705,present
ENSSSCG00000017706,absent
ENSSSCG00000017707,present
ENSSSCG00000017712,present
ENSSSCG00000017713,present
ENSSSCG00000017717,absent
ENSSSCG00000017720,absent
ENSSSCG00000017723,present
ENSSSCG00000017726,absent
ENSSSCG00000017727,present
ENSSSCG00000017728,present
ENSSSCG00000017730,absent
ENSSSCG00000017731,present
ENSSSCG00000017732,present
ENSSSCG00000017733,present
ENSSSCG00000017734,absent
ENSSSCG00000017735,present
ENSSSCG00000017737,present
ENSSSCG00000017738,present
ENSSSCG00000017741,present
ENSSSCG00000017743,present
ENSSSCG00000017744,present
ENSSSCG00000017745,present
ENSSSCG00000017747,present
ENSSSCG00000017748,present
ENSSSCG00000017749,present
ENSSSCG00000017750,present
ENSSSCG00000017751,present
ENSSSCG00000017752,present
ENSSSCG00000017753,present
ENSSSCG00000017754,present
ENSSSCG00000017755,absent
ENSSSCG00000017756,present
ENSSSCG00000017758,absent
ENSSSCG00000017759,present
ENSSSCG00000017761,present
ENSSSCG00000017762,absent
ENSSSCG00000017763,absent
ENSSSCG00000017764,present
ENSSSCG00000017766,present
ENSSSCG00000017768,present
ENSSSCG00000017769,present
ENSSSCG00000017770,absent
ENSSSCG00000017772,present
ENSSSCG00000017773,present
ENSSSCG00000017776,present
ENSSSCG00000017777,present
ENSSSCG00000017778,present
ENSSSCG00000017779,present
ENSSSCG00000017781,present
ENSSSCG00000017783,present
ENSSSCG00000017785,present
ENSSSCG00000017787,present
ENSSSCG00000017788,present
ENSSSCG00000017789,present
ENSSSCG00000017790,present
ENSSSCG00000017791,present
ENSSSCG00000017792,present
ENSSSCG00000017793,absent
ENSSSCG00000017794,present
ENSSSCG00000017795,present
ENSSSCG00000017796,present
ENSSSCG00000017797,absent
ENSSSCG00000017798,present
ENSSSCG00000017799,present
ENSSSCG00000017801,absent
ENSSSCG00000017802,absent
ENSSSCG00000017803,present
ENSSSCG00000017804,present
ENSSSCG00000017806,present
ENSSSCG00000017809,present
ENSSSCG00000017810,present
ENSSSCG00000017811,absent
ENSSSCG00000017812,present
ENSSSCG00000017814,present
ENSSSCG00000017817,present
ENSSSCG00000017818,present
ENSSSCG00000017819,present
ENSSSCG00000017822,present
ENSSSCG00000017826,present
ENSSSCG00000017829,present
ENSSSCG00000017832,present
ENSSSCG00000017834,absent
ENSSSCG00000017835,present
ENSSSCG00000017836,present
ENSSSCG00000017840,absent
ENSSSCG00000017853,absent
ENSSSCG00000017861,present
ENSSSCG00000017862,absent
ENSSSCG00000017863,absent
ENSSSCG00000017864,absent
ENSSSCG00000017865,present
ENSSSCG00000017866,present
ENSSSCG00000017868,present
ENSSSCG00000017869,present
ENSSSCG00000017870,present
ENSSSCG00000017873,present
ENSSSCG00000017874,present
ENSSSCG00000017876,present
ENSSSCG00000017877,present
ENSSSCG00000017879,present
ENSSSCG00000017880,absent
ENSSSCG00000017882,present
ENSSSCG00000017883,absent
ENSSSCG00000017884,absent
ENSSSCG00000017885,absent
ENSSSCG00000017886,present
ENSSSCG00000017888,present
ENSSSCG00000017890,present
ENSSSCG00000017893,absent
ENSSSCG00000017894,present
ENSSSCG00000017895,present
ENSSSCG00000017896,present
ENSSSCG00000017897,present
ENSSSCG00000017900,present
ENSSSCG00000017901,absent
ENSSSCG00000017902,present
ENSSSCG00000017904,present
ENSSSCG00000017906,present
ENSSSCG00000017907,present
ENSSSCG00000017908,absent
ENSSSCG00000017909,absent
ENSSSCG00000017912,present
ENSSSCG00000017913,present
ENSSSCG00000017914,present
ENSSSCG00000017915,absent
ENSSSCG00000017917,present
ENSSSCG00000017918,present
ENSSSCG00000017919,present
ENSSSCG00000017920,present
ENSSSCG00000017921,absent
ENSSSCG00000017923,present
ENSSSCG00000017924,present
ENSSSCG00000017925,absent
ENSSSCG00000017926,present
ENSSSCG00000017927,present
ENSSSCG00000017928,present
ENSSSCG00000017929,present
ENSSSCG00000017932,absent
ENSSSCG00000017934,absent
ENSSSCG00000017935,present
ENSSSCG00000017936,present
ENSSSCG00000017937,present
ENSSSCG00000017938,absent
ENSSSCG00000017940,present
ENSSSCG00000017941,present
ENSSSCG00000017942,absent
ENSSSCG00000017943,present
ENSSSCG00000017945,absent
ENSSSCG00000017947,present
ENSSSCG00000017948,absent
ENSSSCG00000017949,present
ENSSSCG00000017950,present
ENSSSCG00000017951,absent
ENSSSCG00000017952,present
ENSSSCG00000017953,present
ENSSSCG00000017955,present
ENSSSCG00000017956,present
ENSSSCG00000017957,present
ENSSSCG00000017962,absent
ENSSSCG00000017963,absent
ENSSSCG00000017968,present
ENSSSCG00000017971,present
ENSSSCG00000017978,absent
ENSSSCG00000017980,absent
ENSSSCG00000017981,absent
ENSSSCG00000017982,absent
ENSSSCG00000017983,present
ENSSSCG00000017985,absent
ENSSSCG00000017986,present
ENSSSCG00000017988,absent
ENSSSCG00000017990,absent
ENSSSCG00000017991,present
ENSSSCG00000017993,present
ENSSSCG00000017994,absent
ENSSSCG00000017995,absent
ENSSSCG00000017996,absent
ENSSSCG00000017998,absent
ENSSSCG00000018005,absent
ENSSSCG00000018007,present
ENSSSCG00000018008,present
ENSSSCG00000018009,present
ENSSSCG00000018014,present
ENSSSCG00000018015,absent
ENSSSCG00000018016,present
ENSSSCG00000018018,present
ENSSSCG00000018019,present
ENSSSCG00000018023,absent
ENSSSCG00000018026,absent
ENSSSCG00000018027,present
ENSSSCG00000018028,absent
ENSSSCG00000018029,present
ENSSSCG00000018031,present
ENSSSCG00000018032,present
ENSSSCG00000018033,present
ENSSSCG00000018034,present
ENSSSCG00000018039,present
ENSSSCG00000018041,present
ENSSSCG00000018042,absent
ENSSSCG00000018044,absent
ENSSSCG00000018045,present
ENSSSCG00000018046,present
ENSSSCG00000018047,absent
ENSSSCG00000018049,present
ENSSSCG00000018050,absent
ENSSSCG00000018051,present
ENSSSCG00000018052,absent
ENSSSCG00000018053,present
ENSSSCG00000018055,present
ENSSSCG00000018056,absent
ENSSSCG00000018057,present
ENSSSCG00000018058,present
ENSSSCG00000018060,present
ENSSSCG00000018061,present
ENSSSCG00000018062,present
ENSSSCG00000018063,present
ENSSSCG00000018064,present
ENSSSCG00000018065,present
ENSSSCG00000018066,present
ENSSSCG00000018067,present
ENSSSCG00000018068,present
ENSSSCG00000018069,present
ENSSSCG00000018070,present
ENSSSCG00000018071,present
ENSSSCG00000018072,present
ENSSSCG00000018073,present
ENSSSCG00000018074,present
ENSSSCG00000018075,present
ENSSSCG00000018076,present
ENSSSCG00000018078,present
ENSSSCG00000018079,present
ENSSSCG00000018080,present
ENSSSCG00000018081,present
ENSSSCG00000018082,present
ENSSSCG00000018083,present
ENSSSCG00000018084,present
ENSSSCG00000018086,present
ENSSSCG00000018087,present
ENSSSCG00000018088,present
ENSSSCG00000018089,present
ENSSSCG00000018090,present
ENSSSCG00000018091,present
ENSSSCG00000018092,present
ENSSSCG00000018093,present
ENSSSCG00000018094,present
ENSSSCG00000018095,present
ENSSSCG00000018096,present
ENSSSCG00000018101,present
ENSSSCG00000018104,present
ENSSSCG00000018113,present
ENSSSCG00000018117,present
ENSSSCG00000018124,present
ENSSSCG00000018131,present
ENSSSCG00000018132,present
ENSSSCG00000018136,present
ENSSSCG00000018147,present
ENSSSCG00000018158,present
ENSSSCG00000018162,present
ENSSSCG00000018164,present
ENSSSCG00000018168,present
ENSSSCG00000018172,present
ENSSSCG00000018173,present
ENSSSCG00000018175,present
ENSSSCG00000018178,present
ENSSSCG00000018179,present
ENSSSCG00000018184,present
ENSSSCG00000018191,present
ENSSSCG00000018194,present
ENSSSCG00000018195,present
ENSSSCG00000018196,present
ENSSSCG00000018197,present
ENSSSCG00000018205,present
ENSSSCG00000018209,present
ENSSSCG00000018210,present
ENSSSCG00000018211,present
ENSSSCG00000018214,present
ENSSSCG00000018225,present
ENSSSCG00000018229,present
ENSSSCG00000018230,present
ENSSSCG00000018233,present
ENSSSCG00000018237,present
ENSSSCG00000018243,present
ENSSSCG00000018244,present
ENSSSCG00000018249,present
ENSSSCG00000018261,present
ENSSSCG00000018262,present
ENSSSCG00000018263,present
ENSSSCG00000018266,present
ENSSSCG00000018277,present
ENSSSCG00000018293,present
ENSSSCG00000018303,present
ENSSSCG00000018304,present
ENSSSCG00000018308,present
ENSSSCG00000018309,present
ENSSSCG00000018311,present
ENSSSCG00000018312,present
ENSSSCG00000018322,present
ENSSSCG00000018325,present
ENSSSCG00000018330,present
ENSSSCG00000018333,present
ENSSSCG00000018339,present
ENSSSCG00000018352,present
ENSSSCG00000018353,present
ENSSSCG00000018357,present
ENSSSCG00000018359,present
ENSSSCG00000018365,present
ENSSSCG00000018370,present
ENSSSCG00000018372,present
ENSSSCG00000018373,present
ENSSSCG00000018377,present
ENSSSCG00000018380,present
ENSSSCG00000018383,present
ENSSSCG00000018389,present
ENSSSCG00000018396,present
ENSSSCG00000018397,present
ENSSSCG00000018402,present
ENSSSCG00000018415,present
ENSSSCG00000018419,present
ENSSSCG00000018423,present
ENSSSCG00000018435,present
ENSSSCG00000018436,present
ENSSSCG00000018448,present
ENSSSCG00000018450,present
ENSSSCG00000018451,present
ENSSSCG00000018455,present
ENSSSCG00000018456,present
ENSSSCG00000018459,present
ENSSSCG00000018460,present
ENSSSCG00000018461,present
ENSSSCG00000018462,present
ENSSSCG00000018463,present
ENSSSCG00000018471,present
ENSSSCG00000018494,present
ENSSSCG00000018495,present
ENSSSCG00000018497,present
ENSSSCG00000018501,present
ENSSSCG00000018503,present
ENSSSCG00000018511,present
ENSSSCG00000018513,present
ENSSSCG00000018519,present
ENSSSCG00000018520,present
ENSSSCG00000018523,present
ENSSSCG00000018524,present
ENSSSCG00000018526,present
ENSSSCG00000018530,present
ENSSSCG00000018533,present
ENSSSCG00000018536,present
ENSSSCG00000018538,present
ENSSSCG00000018540,present
ENSSSCG00000018541,present
ENSSSCG00000018544,present
ENSSSCG00000018553,present
ENSSSCG00000018556,present
ENSSSCG00000018563,present
ENSSSCG00000018566,present
ENSSSCG00000018574,present
ENSSSCG00000018580,present
ENSSSCG00000018586,present
ENSSSCG00000018590,present
ENSSSCG00000018591,present
ENSSSCG00000018599,present
ENSSSCG00000018605,present
ENSSSCG00000018608,present
ENSSSCG00000018612,present
ENSSSCG00000018618,present
ENSSSCG00000018619,present
ENSSSCG00000018620,present
ENSSSCG00000018621,present
ENSSSCG00000018622,present
ENSSSCG00000018631,present
ENSSSCG00000018642,present
ENSSSCG00000018644,present
ENSSSCG00000018648,present
ENSSSCG00000018649,present
ENSSSCG00000018650,present
ENSSSCG00000018664,present
ENSSSCG00000018665,present
ENSSSCG00000018668,present
ENSSSCG00000018670,present
ENSSSCG00000018672,present
ENSSSCG00000018681,present
ENSSSCG00000018682,present
ENSSSCG00000018685,present
ENSSSCG00000018689,present
ENSSSCG00000018697,present
ENSSSCG00000018698,present
ENSSSCG00000018699,present
ENSSSCG00000018700,present
ENSSSCG00000018712,present
ENSSSCG00000018715,present
ENSSSCG00000018716,present
ENSSSCG00000018719,present
ENSSSCG00000018727,present
ENSSSCG00000018731,present
ENSSSCG00000018735,present
ENSSSCG00000018737,present
ENSSSCG00000018746,present
ENSSSCG00000018749,present
ENSSSCG00000018757,present
ENSSSCG00000018758,present
ENSSSCG00000018774,present
ENSSSCG00000018775,present
ENSSSCG00000018786,present
ENSSSCG00000018796,present
ENSSSCG00000018799,present
ENSSSCG00000018804,present
ENSSSCG00000018806,present
ENSSSCG00000018819,present
ENSSSCG00000018827,present
ENSSSCG00000018834,present
ENSSSCG00000018841,present
ENSSSCG00000018864,present
ENSSSCG00000018866,present
ENSSSCG00000018868,present
ENSSSCG00000018874,present
ENSSSCG00000018875,present
ENSSSCG00000018883,present
ENSSSCG00000018884,present
ENSSSCG00000018891,present
ENSSSCG00000018902,present
ENSSSCG00000018912,present
ENSSSCG00000018918,present
ENSSSCG00000018920,present
ENSSSCG00000018923,present
ENSSSCG00000018925,present
ENSSSCG00000018926,present
ENSSSCG00000018934,present
ENSSSCG00000018935,present
ENSSSCG00000018942,present
ENSSSCG00000018951,present
ENSSSCG00000018953,present
ENSSSCG00000018956,present
ENSSSCG00000018957,present
ENSSSCG00000018959,present
ENSSSCG00000018964,present
ENSSSCG00000018966,present
ENSSSCG00000018969,present
ENSSSCG00000018972,present
ENSSSCG00000018992,present
ENSSSCG00000018994,present
ENSSSCG00000018995,present
ENSSSCG00000018998,present
ENSSSCG00000019007,present
ENSSSCG00000019009,present
ENSSSCG00000019012,present
ENSSSCG00000019018,present
ENSSSCG00000019020,present
ENSSSCG00000019027,present
ENSSSCG00000019028,present
ENSSSCG00000019029,present
ENSSSCG00000019032,present
ENSSSCG00000019034,present
ENSSSCG00000019046,present
ENSSSCG00000019048,present
ENSSSCG00000019061,present
ENSSSCG00000019064,present
ENSSSCG00000019065,present
ENSSSCG00000019068,present
ENSSSCG00000019069,present
ENSSSCG00000019080,present
ENSSSCG00000019086,present
ENSSSCG00000019092,present
ENSSSCG00000019093,present
ENSSSCG00000019094,present
ENSSSCG00000019096,present
ENSSSCG00000019098,present
ENSSSCG00000019104,present
ENSSSCG00000019106,present
ENSSSCG00000019114,present
ENSSSCG00000019120,present
ENSSSCG00000019121,present
ENSSSCG00000019124,present
ENSSSCG00000019135,present
ENSSSCG00000019137,present
ENSSSCG00000019138,present
ENSSSCG00000019153,present
ENSSSCG00000019156,present
ENSSSCG00000019159,present
ENSSSCG00000019163,present
ENSSSCG00000019165,present
ENSSSCG00000019175,present
ENSSSCG00000019178,present
ENSSSCG00000019181,present
ENSSSCG00000019191,present
ENSSSCG00000019194,present
ENSSSCG00000019199,present
ENSSSCG00000019207,present
ENSSSCG00000019209,present
ENSSSCG00000019223,present
ENSSSCG00000019228,present
ENSSSCG00000019243,present
ENSSSCG00000019245,present
ENSSSCG00000019255,present
ENSSSCG00000019258,present
ENSSSCG00000019261,present
ENSSSCG00000019264,present
ENSSSCG00000019268,present
ENSSSCG00000019269,present
ENSSSCG00000019280,present
ENSSSCG00000019284,present
ENSSSCG00000019289,present
ENSSSCG00000019290,present
ENSSSCG00000019292,present
ENSSSCG00000019301,present
ENSSSCG00000019303,present
ENSSSCG00000019304,present
ENSSSCG00000019306,present
ENSSSCG00000019307,present
ENSSSCG00000019309,present
ENSSSCG00000019315,present
ENSSSCG00000019320,present
ENSSSCG00000019323,present
ENSSSCG00000019329,present
ENSSSCG00000019333,present
ENSSSCG00000019338,present
ENSSSCG00000019341,present
ENSSSCG00000019350,present
ENSSSCG00000019356,present
ENSSSCG00000019358,present
ENSSSCG00000019359,present
ENSSSCG00000019364,present
ENSSSCG00000019368,present
ENSSSCG00000019369,present
ENSSSCG00000019375,present
ENSSSCG00000019379,present
ENSSSCG00000019381,present
ENSSSCG00000019387,present
ENSSSCG00000019389,present
ENSSSCG00000019393,present
ENSSSCG00000019395,present
ENSSSCG00000019396,present
ENSSSCG00000019398,present
ENSSSCG00000019401,present
ENSSSCG00000019402,present
ENSSSCG00000019404,present
ENSSSCG00000019408,present
ENSSSCG00000019411,present
ENSSSCG00000019412,present
ENSSSCG00000019414,present
ENSSSCG00000019418,present
ENSSSCG00000019421,present
ENSSSCG00000019423,present
ENSSSCG00000019431,present
ENSSSCG00000019432,present
ENSSSCG00000019435,present
ENSSSCG00000019439,present
ENSSSCG00000019451,present
ENSSSCG00000019452,present
ENSSSCG00000019456,present
ENSSSCG00000019479,present
ENSSSCG00000019493,present
ENSSSCG00000019499,present
ENSSSCG00000019503,present
ENSSSCG00000019505,present
ENSSSCG00000019508,present
ENSSSCG00000019512,present
ENSSSCG00000019515,present
ENSSSCG00000019520,present
ENSSSCG00000019527,present
ENSSSCG00000019535,present
ENSSSCG00000019537,present
ENSSSCG00000019546,present
ENSSSCG00000019548,present
ENSSSCG00000019549,present
ENSSSCG00000019550,present
ENSSSCG00000019557,present
ENSSSCG00000019565,present
ENSSSCG00000019568,present
ENSSSCG00000019583,present
ENSSSCG00000019584,present
ENSSSCG00000019587,present
ENSSSCG00000019588,present
ENSSSCG00000019589,present
ENSSSCG00000019590,present
ENSSSCG00000019599,present
ENSSSCG00000019600,present
ENSSSCG00000019602,present
ENSSSCG00000019607,present
ENSSSCG00000019612,present
ENSSSCG00000019619,present
ENSSSCG00000019624,present
ENSSSCG00000019629,present
ENSSSCG00000019634,present
ENSSSCG00000019637,present
ENSSSCG00000019643,present
ENSSSCG00000019644,present
ENSSSCG00000019649,present
ENSSSCG00000019654,present
ENSSSCG00000019663,present
ENSSSCG00000019666,present
ENSSSCG00000019671,present
ENSSSCG00000019673,present
ENSSSCG00000019684,present
ENSSSCG00000019686,present
ENSSSCG00000019687,present
ENSSSCG00000019689,present
ENSSSCG00000019697,present
ENSSSCG00000019699,present
