Gene ID,Majority detection flag
ENSG00000207590,present
ENSG00000207600,present
ENSG00000207719,present
ENSG00000207826,present
ENSG00000207940,present
ENSG00000212171,present
ENSG00000212207,present
ENSG00000212306,present
ENSG00000212332,present
ENSG00000212354,present
ENSG00000212432,present
ENSG00000212457,present
ENSG00000212520,present
ENSG00000212572,present
ENSG00000214915,present
ENSG00000215560,present
ENSG00000215952,present
ENSG00000216077,present
ENSG00000216101,present
ENSG00000221055,present
ENSG00000221633,present
ENSG00000221719,present
ENSG00000222305,present
ENSG00000222328,present
ENSG00000222412,present
ENSG00000222533,present
ENSG00000222777,present
ENSG00000222790,present
ENSG00000222979,present
ENSG00000223142,present
ENSG00000223202,present
ENSG00000223203,present
ENSG00000223379,present
ENSG00000223387,present
ENSG00000223823,present
ENSG00000223881,present
ENSG00000224375,present
ENSG00000224595,present
ENSG00000224644,present
ENSG00000224698,present
ENSG00000224750,present
ENSG00000224918,present
ENSG00000225179,present
ENSG00000225359,present
ENSG00000225378,present
ENSG00000225431,present
ENSG00000225473,present
ENSG00000225559,present
ENSG00000225563,present
ENSG00000225606,present
ENSG00000225683,present
ENSG00000225819,present
ENSG00000225839,present
ENSG00000226097,present
ENSG00000226181,present
ENSG00000226425,present
ENSG00000226542,present
ENSG00000226627,present
ENSG00000226872,present
ENSG00000227336,present
ENSG00000227726,present
ENSG00000228027,present
ENSG00000228108,present
ENSG00000228115,present
ENSG00000228226,present
ENSG00000228277,present
ENSG00000228351,present
ENSG00000228505,present
ENSG00000228548,present
ENSG00000228787,present
ENSG00000229025,present
ENSG00000229379,present
ENSG00000229401,present
ENSG00000229522,present
ENSG00000229543,present
ENSG00000229613,present
ENSG00000229618,present
ENSG00000229660,present
ENSG00000229797,present
ENSG00000229912,present
ENSG00000229983,present
ENSG00000230248,present
ENSG00000230385,present
ENSG00000230400,present
ENSG00000230452,present
ENSG00000230472,present
ENSG00000230563,present
ENSG00000230663,present
ENSG00000230728,present
ENSG00000230729,present
ENSG00000230817,present
ENSG00000231061,present
ENSG00000231102,present
ENSG00000231183,present
ENSG00000231334,present
ENSG00000231373,present
ENSG00000231467,present
ENSG00000231703,present
ENSG00000231724,present
ENSG00000231740,present
ENSG00000231864,present
ENSG00000231990,present
ENSG00000232001,present
ENSG00000232031,present
ENSG00000232056,present
ENSG00000232084,present
ENSG00000232309,present
ENSG00000232537,present
ENSG00000232693,present
ENSG00000232828,present
ENSG00000232895,present
ENSG00000232936,present
ENSG00000233021,present
ENSG00000233179,present
ENSG00000233213,present
ENSG00000233258,present
ENSG00000233262,present
ENSG00000233359,present
ENSG00000233372,present
ENSG00000233405,present
ENSG00000233456,present
ENSG00000233590,present
ENSG00000233635,present
ENSG00000233651,present
ENSG00000233739,present
ENSG00000233936,present
ENSG00000234056,present
ENSG00000234083,present
ENSG00000234426,present
ENSG00000234503,present
ENSG00000234527,present
ENSG00000234595,present
ENSG00000234676,present
ENSG00000234710,present
ENSG00000235024,present
ENSG00000235059,present
ENSG00000235269,present
ENSG00000235293,present
ENSG00000235403,present
ENSG00000235491,present
ENSG00000235736,present
ENSG00000236130,present
ENSG00000236145,present
ENSG00000236153,present
ENSG00000236226,present
ENSG00000236469,present
ENSG00000236572,present
ENSG00000236854,present
ENSG00000236985,present
ENSG00000237328,present
ENSG00000237527,present
ENSG00000237590,present
ENSG00000237611,present
ENSG00000237790,present
ENSG00000237993,present
ENSG00000238122,present
ENSG00000238364,present
ENSG00000238749,present
ENSG00000238933,present
ENSG00000239080,present
ENSG00000239082,present
ENSG00000239708,present
ENSG00000239791,present
ENSG00000239820,present
ENSG00000239923,present
ENSG00000240470,present
ENSG00000240502,present
ENSG00000240707,present
ENSG00000240915,present
ENSG00000240966,present
ENSG00000241243,present
ENSG00000241599,present
ENSG00000241636,present
ENSG00000241709,present
ENSG00000241757,present
ENSG00000241821,present
ENSG00000241832,present
ENSG00000241997,present
ENSG00000242079,present
ENSG00000242236,present
ENSG00000242251,present
ENSG00000242398,present
ENSG00000243029,present
ENSG00000243260,present
ENSG00000243267,present
ENSG00000243366,present
ENSG00000243373,present
ENSG00000243510,present
ENSG00000243613,present
ENSG00000244278,present
ENSG00000244321,present
ENSG00000244380,present
ENSG00000244399,present
ENSG00000244650,present
ENSG00000244748,present
ENSG00000245059,present
ENSG00000245768,present
ENSG00000246541,present
ENSG00000247131,present
ENSG00000248242,present
ENSG00000248474,present
ENSG00000248550,present
ENSG00000248597,present
ENSG00000248692,present
ENSG00000248693,present
ENSG00000248758,present
ENSG00000248969,present
ENSG00000249008,present
ENSG00000249020,present
ENSG00000249128,present
ENSG00000249236,present
ENSG00000249335,present
ENSG00000249343,present
ENSG00000249509,present
ENSG00000249699,present
ENSG00000249803,present
ENSG00000250042,present
ENSG00000250103,present
ENSG00000250166,present
ENSG00000250170,present
ENSG00000250192,present
ENSG00000250195,present
ENSG00000250582,present
ENSG00000250670,present
ENSG00000250682,present
ENSG00000250706,present
ENSG00000250994,present
ENSG00000251168,present
ENSG00000251224,present
ENSG00000251266,present
ENSG00000251281,present
ENSG00000251376,present
ENSG00000251434,present
ENSG00000251517,present
ENSG00000251866,present
ENSG00000252081,present
ENSG00000252307,present
ENSG00000252339,present
ENSG00000252342,present
ENSG00000252563,present
ENSG00000252707,present
ENSG00000252711,present
ENSG00000252723,present
ENSG00000253015,present
ENSG00000253138,present
ENSG00000253300,present
ENSG00000253343,present
ENSG00000253477,present
ENSG00000253679,present
ENSG00000253682,present
ENSG00000253744,present
ENSG00000253762,present
ENSG00000253858,present
ENSG00000253917,present
ENSG00000253980,present
ENSG00000254001,present
ENSG00000254024,present
ENSG00000254130,present
ENSG00000254209,present
ENSG00000254370,present
ENSG00000254372,present
ENSG00000254404,present
ENSG00000254417,present
ENSG00000254508,present
ENSG00000254519,present
ENSG00000254526,present
ENSG00000254530,present
ENSG00000254557,present
ENSG00000254573,present
ENSG00000254680,present
ENSG00000254710,present
ENSG00000254733,present
ENSG00000254740,present
ENSG00000254741,present
ENSG00000254819,present
ENSG00000254861,present
ENSG00000254878,present
ENSG00000254936,present
ENSG00000255020,present
ENSG00000255102,present
ENSG00000255321,present
ENSG00000255345,present
ENSG00000255440,present
ENSG00000255480,present
ENSG00000255498,present
ENSG00000255608,present
ENSG00000255618,present
ENSG00000255745,present
ENSG00000255983,present
ENSG00000256364,present
ENSG00000256440,present
ENSG00000256504,present
ENSG00000256569,present
ENSG00000256691,present
ENSG00000256712,present
ENSG00000256814,present
ENSG00000257202,present
ENSG00000257241,present
ENSG00000257435,present
ENSG00000257475,present
ENSG00000257495,present
ENSG00000257517,present
ENSG00000257893,present
ENSG00000258038,present
ENSG00000258114,present
ENSG00000258144,present
ENSG00000258203,present
ENSG00000258346,present
ENSG00000258380,present
ENSG00000258455,present
ENSG00000258735,present
ENSG00000258752,present
ENSG00000258858,present
ENSG00000259143,present
ENSG00000259230,present
ENSG00000259234,present
ENSG00000259265,present
ENSG00000259278,present
ENSG00000259306,present
ENSG00000259447,present
ENSG00000259701,present
ENSG00000259734,present
ENSG00000259735,present
ENSG00000259756,present
ENSG00000259810,present
ENSG00000259814,present
ENSG00000259815,present
ENSG00000259843,present
ENSG00000260094,present
ENSG00000260125,present
ENSG00000260194,present
ENSG00000260206,present
ENSG00000260351,present
ENSG00000260477,present
ENSG00000260620,present
ENSG00000260755,present
ENSG00000260790,present
ENSG00000260905,present
ENSG00000261055,present
ENSG00000261057,present
ENSG00000261320,present
ENSG00000261445,present
ENSG00000261489,present
ENSG00000261502,present
ENSG00000261529,present
ENSG00000261842,present
ENSG00000261864,present
ENSG00000261976,present
ENSG00000262358,present
ENSG00000262801,present
ENSG00000262899,present
ENSG00000263146,present
ENSG00000263305,present
ENSG00000263360,present
ENSG00000263410,present
ENSG00000263427,present
ENSG00000263490,present
ENSG00000263581,present
ENSG00000263672,present
ENSG00000263677,present
ENSG00000263688,present
ENSG00000263945,present
ENSG00000263969,present
ENSG00000264005,present
ENSG00000264157,present
ENSG00000264314,present
ENSG00000264384,present
ENSG00000264501,present
ENSG00000264539,present
ENSG00000264580,present
ENSG00000264659,present
ENSG00000264660,present
ENSG00000264703,present
ENSG00000264843,present
ENSG00000265069,present
ENSG00000265083,present
ENSG00000265201,present
ENSG00000265253,present
ENSG00000265345,present
ENSG00000265510,present
ENSG00000266097,present
ENSG00000266099,present
ENSG00000266114,present
ENSG00000266213,present
ENSG00000266420,present
ENSG00000266446,present
ENSG00000266569,present
ENSG00000266578,present
ENSG00000266839,present
ENSG00000266973,present
ENSG00000267039,present
ENSG00000267047,present
ENSG00000267054,present
ENSG00000267077,present
ENSG00000267231,present
ENSG00000267250,present
ENSG00000267559,present
ENSG00000267615,present
ENSG00000267665,present
ENSG00000267686,present
ENSG00000267696,present
ENSG00000267746,present
ENSG00000267762,present
ENSG00000267778,present
ENSG00000268051,present
ENSG00000268531,present
ENSG00000268677,present
ENSG00000268931,present
ENSG00000269172,present
ENSG00000269321,present
ENSG00000269480,present
ENSG00000269898,present
ENSG00000269993,present
ENSG00000270090,present
ENSG00000270112,present
ENSG00000270207,present
ENSG00000270212,present
ENSG00000270540,present
ENSG00000270697,present
ENSG00000270816,present
ENSG00000271911,present
ENSG00000271922,present
ENSG00000272036,present
ENSG00000272549,present
ENSG00000272851,present
ENSG00000272934,present
ENSG00000273115,present
ENSG00000273180,present
ENSG00000273537,present
ENSG00000273566,present
ENSG00000273596,present
ENSG00000273710,present
ENSG00000273885,present
ENSG00000273913,present
ENSG00000273925,present
ENSG00000273932,present
ENSG00000274075,present
ENSG00000274491,present
ENSG00000274705,present
ENSG00000274713,present
ENSG00000274798,present
ENSG00000274799,present
ENSG00000274840,present
ENSG00000274883,present
ENSG00000275173,present
ENSG00000275185,present
ENSG00000275186,present
ENSG00000275411,present
ENSG00000275613,present
ENSG00000275728,present
ENSG00000275871,present
ENSG00000275901,present
ENSG00000275904,present
ENSG00000275908,present
ENSG00000276353,present
ENSG00000276411,present
ENSG00000276489,present
ENSG00000276528,present
ENSG00000276601,present
ENSG00000276723,present
ENSG00000276769,present
ENSG00000276831,present
ENSG00000277035,present
ENSG00000277264,present
ENSG00000277301,present
ENSG00000277526,present
ENSG00000277527,present
ENSG00000277579,present
ENSG00000277619,present
ENSG00000277635,present
ENSG00000277718,present
ENSG00000278028,present
ENSG00000278052,present
ENSG00000278153,present
ENSG00000278158,present
ENSG00000278554,present
ENSG00000278596,present
ENSG00000278838,present
ENSG00000278946,present
ENSG00000278998,present
ENSG00000279160,present
ENSG00000279200,present
ENSG00000279310,present
ENSG00000279339,present
ENSG00000279567,present
ENSG00000279599,present
ENSG00000279698,present
ENSG00000279883,present
ENSG00000279886,present
ENSG00000280183,present
ENSG00000280229,present
ENSG00000280250,present
ENSG00000280335,present
ENSG00000280406,present
ENSG00000280439,present
ENSG00000280444,present
ENSG00000280924,present
ENSG00000280936,present
ENSG00000281008,present
ENSG00000281097,present
ENSG00000281778,present
ENSG00000283061,present
ENSG00000283183,present
ENSG00000283303,present
ENSG00000283489,present
ENSG00000283514,present
ENSG00000283592,present
ENSG00000283672,present
ENSG00000283788,present
ENSG00000283796,present
ENSG00000284034,present
ENSG00000284049,present
ENSG00000284463,present
ENSG00000284601,present
ENSG00000284696,present
ENSG00000284699,present
ENSG00000284848,present
ENSG00000285040,present
ENSG00000285163,present
ENSG00000285402,present
ENSG00000285631,present
ENSG00000285662,present
ENSG00000285711,present
ENSG00000285729,present
ENSG00000285784,present
ENSG00000285807,present
ENSG00000285853,present
ENSG00000285869,present
ENSG00000285870,present
ENSG00000285959,present
ENSG00000286066,present
ENSG00000286069,present
ENSG00000286109,present
ENSG00000286191,present
ENSG00000286205,present
ENSG00000286217,present
ENSG00000286263,present
ENSG00000286275,present
ENSG00000286281,present
ENSG00000286297,present
ENSG00000286362,present
ENSG00000286382,present
ENSG00000286476,present
ENSG00000286510,present
ENSG00000286536,present
ENSG00000286537,present
ENSG00000286593,present
ENSG00000286674,present
ENSG00000286752,present
ENSG00000286759,present
ENSG00000286765,present
ENSG00000286828,present
ENSG00000286844,present
ENSG00000286845,present
ENSG00000286857,present
ENSG00000286922,present
ENSG00000286967,present
ENSG00000287085,present
ENSG00000287143,present
ENSG00000287196,present
ENSG00000287230,present
ENSG00000287234,present
ENSG00000287256,present
ENSG00000287352,present
ENSG00000287407,present
ENSG00000287408,present
ENSG00000287443,present
ENSG00000287460,present
ENSG00000287486,present
ENSG00000287495,present
ENSG00000287504,present
ENSG00000287577,present
ENSG00000287586,present
ENSG00000287663,present
ENSG00000287701,present
ENSG00000287727,present
ENSG00000287739,present
ENSG00000287744,present
ENSG00000287755,present
ENSG00000287782,present
ENSG00000287796,present
ENSG00000287807,present
ENSG00000287838,present
ENSG00000287953,present
ENSG00000287961,present
ENSG00000288004,present
ENSG00000288266,present
ENSG00000288578,present
ENSG00000288606,present
ENSG00000122043,present
ENSG00000131538,present
ENSG00000131548,present
ENSG00000149443,present
ENSG00000162947,present
ENSG00000176349,present
ENSG00000197176,present
ENSG00000199020,present
ENSG00000199535,present
ENSG00000199711,present
ENSG00000199715,present
ENSG00000199751,present
ENSG00000199875,present
ENSG00000200225,present
ENSG00000200247,present
ENSG00000200366,present
ENSG00000200830,present
ENSG00000200839,present
ENSG00000200840,present
ENSG00000200847,present
ENSG00000200855,present
ENSG00000200887,present
ENSG00000201365,present
ENSG00000201512,present
ENSG00000202081,present
ENSG00000202357,present
ENSG00000202444,present
ENSG00000203496,present
ENSG00000204460,present
ENSG00000205696,present
ENSG00000206062,present
ENSG00000206629,present
ENSG00000206645,present
ENSG00000206763,present
ENSG00000206776,present
ENSG00000206781,present
ENSG00000206822,present
ENSG00000207011,present
ENSG00000207329,present
ENSG00000207333,present
ENSG00000207432,present
ENSG00000207653,present
ENSG00000207729,present
ENSG00000208892,present
ENSG00000209645,present
ENSG00000212136,present
ENSG00000212138,present
ENSG00000212226,present
ENSG00000212329,present
ENSG00000212398,present
ENSG00000212479,present
ENSG00000212517,present
ENSG00000214039,present
ENSG00000214614,present
ENSG00000215841,present
ENSG00000221065,present
ENSG00000221269,present
ENSG00000221411,present
ENSG00000221514,present
ENSG00000221562,present
ENSG00000221616,present
ENSG00000221649,present
ENSG00000222094,present
ENSG00000222213,present
ENSG00000222259,present
ENSG00000222346,present
ENSG00000222385,present
ENSG00000222499,present
ENSG00000222744,present
ENSG00000222889,present
ENSG00000223191,present
ENSG00000223548,present
ENSG00000223809,present
ENSG00000224142,present
ENSG00000224349,present
ENSG00000224406,present
ENSG00000224467,present
ENSG00000224563,present
ENSG00000224808,present
ENSG00000224822,present
ENSG00000225172,present
ENSG00000225564,present
ENSG00000225620,present
ENSG00000225656,present
ENSG00000225836,present
ENSG00000226022,present
ENSG00000226070,present
ENSG00000226143,present
ENSG00000226779,present
ENSG00000226842,present
ENSG00000226859,present
ENSG00000227128,present
ENSG00000227290,present
ENSG00000227421,present
ENSG00000227510,present
ENSG00000227519,present
ENSG00000227925,present
ENSG00000228162,present
ENSG00000228404,present
ENSG00000228452,present
ENSG00000228481,present
ENSG00000228482,present
ENSG00000228620,present
ENSG00000228634,present
ENSG00000228739,present
ENSG00000228853,present
ENSG00000229191,present
ENSG00000229203,present
ENSG00000229255,present
ENSG00000229327,present
ENSG00000229654,present
ENSG00000229770,present
ENSG00000230040,present
ENSG00000230285,present
ENSG00000230427,present
ENSG00000230696,present
ENSG00000230834,present
ENSG00000230945,present
ENSG00000231004,present
ENSG00000231132,present
ENSG00000231150,present
ENSG00000231178,present
ENSG00000231383,present
ENSG00000231418,present
ENSG00000231689,present
ENSG00000231829,present
ENSG00000231846,present
ENSG00000231902,present
ENSG00000232034,present
ENSG00000232065,present
ENSG00000232487,present
ENSG00000232518,present
ENSG00000232746,present
ENSG00000232827,present
ENSG00000232964,present
ENSG00000232998,present
ENSG00000233047,present
ENSG00000233183,present
ENSG00000233339,present
ENSG00000233411,present
ENSG00000233479,present
ENSG00000233699,present
ENSG00000233849,present
ENSG00000234277,present
ENSG00000234296,present
ENSG00000234394,present
ENSG00000234425,present
ENSG00000234519,present
ENSG00000234622,present
ENSG00000234675,present
ENSG00000234698,present
ENSG00000234763,present
ENSG00000234775,present
ENSG00000235131,present
ENSG00000235279,present
ENSG00000235281,present
ENSG00000235597,present
ENSG00000235643,present
ENSG00000235774,present
ENSG00000235785,present
ENSG00000235824,present
ENSG00000235984,present
ENSG00000236457,present
ENSG00000236760,present
ENSG00000236908,present
ENSG00000237224,present
ENSG00000237640,present
ENSG00000237655,present
ENSG00000238129,present
ENSG00000238242,present
ENSG00000239182,present
ENSG00000239249,present
ENSG00000239437,present
ENSG00000239856,present
ENSG00000240012,present
ENSG00000240497,present
ENSG00000240641,present
ENSG00000240647,present
ENSG00000241174,present
ENSG00000241248,present
ENSG00000241369,present
ENSG00000241587,present
ENSG00000241943,present
ENSG00000242375,present
ENSG00000242545,present
ENSG00000242699,present
ENSG00000242770,present
ENSG00000242795,present
ENSG00000243276,present
ENSG00000243319,present
ENSG00000243562,present
ENSG00000243953,present
ENSG00000244310,present
ENSG00000244314,present
ENSG00000244677,present
ENSG00000248131,present
ENSG00000248245,present
ENSG00000248482,present
ENSG00000248528,present
ENSG00000248736,present
ENSG00000248749,present
ENSG00000248753,present
ENSG00000249306,present
ENSG00000249782,present
ENSG00000249784,present
ENSG00000249942,present
ENSG00000250043,present
ENSG00000250072,present
ENSG00000250095,present
ENSG00000250437,present
ENSG00000250585,present
ENSG00000250619,present
ENSG00000250686,present
ENSG00000250735,present
ENSG00000250801,present
ENSG00000250920,present
ENSG00000250930,present
ENSG00000251081,present
ENSG00000251239,present
ENSG00000251387,present
ENSG00000251391,present
ENSG00000251523,present
ENSG00000251680,present
ENSG00000251705,present
ENSG00000251763,present
ENSG00000251897,present
ENSG00000251916,present
ENSG00000251935,present
ENSG00000251970,present
ENSG00000252003,present
ENSG00000252133,present
ENSG00000252209,present
ENSG00000252222,present
ENSG00000252427,present
ENSG00000252451,present
ENSG00000252633,present
ENSG00000252658,present
ENSG00000252724,present
ENSG00000252857,present
ENSG00000252953,present
ENSG00000253008,present
ENSG00000253083,present
ENSG00000253099,present
ENSG00000253130,present
ENSG00000253230,present
ENSG00000253279,present
ENSG00000253321,present
ENSG00000253417,present
ENSG00000253437,present
ENSG00000253698,present
ENSG00000253766,present
ENSG00000253848,present
ENSG00000253855,present
ENSG00000254008,present
ENSG00000254171,present
ENSG00000254233,present
ENSG00000254295,present
ENSG00000254484,present
ENSG00000254556,present
ENSG00000254822,present
ENSG00000255021,present
ENSG00000255183,present
ENSG00000255348,present
ENSG00000255680,present
ENSG00000255811,present
ENSG00000255929,present
ENSG00000256083,present
ENSG00000256085,present
ENSG00000256298,present
ENSG00000256306,present
ENSG00000256733,present
ENSG00000256757,present
ENSG00000256803,present
ENSG00000256972,present
ENSG00000257048,present
ENSG00000257256,present
ENSG00000257366,present
ENSG00000257477,present
ENSG00000257515,present
ENSG00000257746,present
ENSG00000257754,present
ENSG00000257784,present
ENSG00000257824,present
ENSG00000258084,present
ENSG00000258312,present
ENSG00000258407,present
ENSG00000258517,present
ENSG00000258616,present
ENSG00000258784,present
ENSG00000258912,present
ENSG00000259097,present
ENSG00000259103,present
ENSG00000259106,present
ENSG00000259142,present
ENSG00000259170,present
ENSG00000259218,present
ENSG00000259541,present
ENSG00000259654,present
ENSG00000259713,present
ENSG00000259907,present
ENSG00000260015,present
ENSG00000260482,present
ENSG00000260520,present
ENSG00000260551,present
ENSG00000260580,present
ENSG00000260672,present
ENSG00000260757,present
ENSG00000260886,present
ENSG00000260895,present
ENSG00000260999,present
ENSG00000261293,present
ENSG00000261430,present
ENSG00000261435,present
ENSG00000261538,present
ENSG00000262693,present
ENSG00000263316,present
ENSG00000263403,present
ENSG00000263637,present
ENSG00000263724,present
ENSG00000263821,present
ENSG00000263958,present
ENSG00000263970,present
ENSG00000264028,present
ENSG00000264047,present
ENSG00000264056,present
ENSG00000264113,present
ENSG00000264272,present
ENSG00000264313,present
ENSG00000264340,present
ENSG00000264402,present
ENSG00000264443,present
ENSG00000264587,present
ENSG00000264589,present
ENSG00000264630,present
ENSG00000264678,present
ENSG00000264705,present
ENSG00000264793,present
ENSG00000264914,present
ENSG00000264933,present
ENSG00000264966,present
ENSG00000265005,present
ENSG00000265316,present
ENSG00000265641,present
ENSG00000265820,present
ENSG00000266052,present
ENSG00000266063,present
ENSG00000266120,present
ENSG00000266560,present
ENSG00000266951,present
ENSG00000266988,present
ENSG00000267073,present
ENSG00000267079,present
ENSG00000267263,present
ENSG00000267529,present
ENSG00000267670,present
ENSG00000267959,present
ENSG00000268307,present
ENSG00000268333,present
ENSG00000268987,present
ENSG00000269793,present
ENSG00000269986,present
ENSG00000269989,present
ENSG00000270036,present
ENSG00000270487,present
ENSG00000271065,present
ENSG00000271732,present
ENSG00000271742,present
ENSG00000272028,present
ENSG00000272075,present
ENSG00000272469,present
ENSG00000273102,present
ENSG00000273233,present
ENSG00000273299,present
ENSG00000273409,present
ENSG00000273571,present
ENSG00000273792,present
ENSG00000273946,present
ENSG00000273982,present
ENSG00000273986,present
ENSG00000274055,present
ENSG00000274164,present
ENSG00000274216,present
ENSG00000274387,present
ENSG00000274459,present
ENSG00000274552,present
ENSG00000274693,present
ENSG00000274996,present
ENSG00000275069,present
ENSG00000275084,present
ENSG00000275239,present
ENSG00000275287,present
ENSG00000275291,present
ENSG00000275634,present
ENSG00000275693,present
ENSG00000275696,present
ENSG00000275856,present
ENSG00000275900,present
ENSG00000275967,present
ENSG00000276105,present
ENSG00000276281,present
ENSG00000276436,present
ENSG00000276678,present
ENSG00000277287,present
ENSG00000278010,present
ENSG00000278520,present
ENSG00000278851,present
ENSG00000278933,present
ENSG00000279017,present
ENSG00000279030,present
ENSG00000279140,present
ENSG00000279305,present
ENSG00000279379,present
ENSG00000279573,present
ENSG00000279621,present
ENSG00000279638,present
ENSG00000279658,present
ENSG00000279811,present
ENSG00000279855,present
ENSG00000279920,present
ENSG00000279951,present
ENSG00000280005,present
ENSG00000280384,present
ENSG00000280953,present
ENSG00000281156,present
ENSG00000282535,present
ENSG00000282944,present
ENSG00000282964,present
ENSG00000283001,present
ENSG00000283384,present
ENSG00000284195,present
ENSG00000284692,present
ENSG00000285587,present
ENSG00000285666,present
ENSG00000285742,present
ENSG00000285775,present
ENSG00000285821,present
ENSG00000285823,present
ENSG00000286010,present
ENSG00000286054,present
ENSG00000286057,present
ENSG00000286077,present
ENSG00000286091,present
ENSG00000286172,present
ENSG00000286417,present
ENSG00000286452,present
ENSG00000286456,present
ENSG00000286479,present
ENSG00000286486,present
ENSG00000286487,present
ENSG00000286570,present
ENSG00000286576,present
ENSG00000286682,present
ENSG00000286795,present
ENSG00000286853,present
ENSG00000286897,present
ENSG00000286901,present
ENSG00000286902,present
ENSG00000287006,present
ENSG00000287026,present
ENSG00000287098,present
ENSG00000287391,present
ENSG00000287400,present
ENSG00000287529,present
ENSG00000287643,present
ENSG00000287781,present
ENSG00000287849,present
ENSG00000287923,present
ENSG00000288033,present
ENSG00000288070,present
ENSG00000288321,present
ENSG00000288533,present
ENSG00000131007,present
ENSG00000177234,present
ENSG00000183674,present
ENSG00000194297,present
ENSG00000199075,present
ENSG00000199306,present
ENSG00000199509,present
ENSG00000199571,present
ENSG00000199867,present
ENSG00000200036,present
ENSG00000200156,present
ENSG00000200274,present
ENSG00000200827,present
ENSG00000200829,present
ENSG00000200875,present
ENSG00000201164,present
ENSG00000201170,present
ENSG00000201176,present
ENSG00000201298,present
ENSG00000201612,present
ENSG00000201613,present
ENSG00000201622,present
ENSG00000201746,present
ENSG00000201967,present
ENSG00000202041,present
ENSG00000202046,present
ENSG00000202070,present
ENSG00000202150,present
ENSG00000202449,present
ENSG00000206585,present
ENSG00000206747,present
ENSG00000206808,present
ENSG00000206817,present
ENSG00000206820,present
ENSG00000206944,present
ENSG00000206978,present
ENSG00000207039,present
ENSG00000207101,present
ENSG00000207176,present
ENSG00000207182,present
ENSG00000207205,present
ENSG00000207452,present
ENSG00000207481,present
ENSG00000207627,present
ENSG00000207952,present
ENSG00000209702,present
ENSG00000212017,present
ENSG00000212248,present
ENSG00000212260,present
ENSG00000212387,present
ENSG00000212389,present
ENSG00000212458,present
ENSG00000212459,present
ENSG00000212499,present
ENSG00000212559,present
ENSG00000212581,present
ENSG00000212597,present
ENSG00000212605,present
ENSG00000212615,present
ENSG00000214043,present
ENSG00000214248,present
ENSG00000218839,present
ENSG00000221060,present
ENSG00000221214,present
ENSG00000221552,present
ENSG00000222007,present
ENSG00000222102,present
ENSG00000222282,present
ENSG00000222561,present
ENSG00000222601,present
ENSG00000222610,present
ENSG00000222635,present
ENSG00000222658,present
ENSG00000222890,present
ENSG00000222955,present
ENSG00000223220,present
ENSG00000223280,present
ENSG00000223647,present
ENSG00000223872,present
ENSG00000223880,present
ENSG00000224128,present
ENSG00000224265,present
ENSG00000224330,present
ENSG00000224658,present
ENSG00000224758,present
ENSG00000225298,present
ENSG00000225413,present
ENSG00000225640,present
ENSG00000225952,present
ENSG00000226250,present
ENSG00000226258,present
ENSG00000226367,present
ENSG00000227274,present
ENSG00000227634,present
ENSG00000227673,present
ENSG00000228073,present
ENSG00000228159,present
ENSG00000228400,present
ENSG00000228639,present
ENSG00000228888,present
ENSG00000229047,present
ENSG00000229262,present
ENSG00000229402,present
ENSG00000229494,present
ENSG00000229531,present
ENSG00000229918,present
ENSG00000230159,present
ENSG00000230269,present
ENSG00000230448,present
ENSG00000230968,present
ENSG00000230970,present
ENSG00000231039,present
ENSG00000231057,present
ENSG00000231193,present
ENSG00000231515,present
ENSG00000231811,present
ENSG00000231953,present
ENSG00000232162,present
ENSG00000232401,present
ENSG00000232969,present
ENSG00000233005,present
ENSG00000233304,present
ENSG00000233645,present
ENSG00000233706,present
ENSG00000233919,present
ENSG00000234050,present
ENSG00000234306,present
ENSG00000234435,present
ENSG00000234445,present
ENSG00000234715,present
ENSG00000234915,present
ENSG00000235445,present
ENSG00000235578,present
ENSG00000236069,present
ENSG00000236800,present
ENSG00000237074,present
ENSG00000237316,present
ENSG00000237370,present
ENSG00000237532,present
ENSG00000237646,present
ENSG00000237670,present
ENSG00000237738,present
ENSG00000237838,present
ENSG00000238117,present
ENSG00000238171,present
ENSG00000238372,present
ENSG00000238719,present
ENSG00000238778,present
ENSG00000239333,present
ENSG00000239519,present
ENSG00000239984,present
ENSG00000239994,present
ENSG00000240116,present
ENSG00000240189,present
ENSG00000241162,present
ENSG00000241391,present
ENSG00000242790,present
ENSG00000242893,present
ENSG00000243359,present
ENSG00000243437,present
ENSG00000243491,present
ENSG00000243539,present
ENSG00000243633,present
ENSG00000243872,present
ENSG00000243883,present
ENSG00000244376,present
ENSG00000244710,present
ENSG00000245662,present
ENSG00000245928,present
ENSG00000248307,present
ENSG00000248335,present
ENSG00000248343,present
ENSG00000248682,present
ENSG00000248738,present
ENSG00000248935,present
ENSG00000248975,present
ENSG00000249125,present
ENSG00000249407,present
ENSG00000249460,present
ENSG00000249490,present
ENSG00000250078,present
ENSG00000250174,present
ENSG00000250446,present
ENSG00000250658,present
ENSG00000250665,present
ENSG00000250958,present
ENSG00000251027,present
ENSG00000251148,present
ENSG00000251182,present
ENSG00000251199,present
ENSG00000251273,present
ENSG00000251291,present
ENSG00000251405,present
ENSG00000251416,present
ENSG00000251620,present
ENSG00000251798,present
ENSG00000251913,present
ENSG00000251934,present
ENSG00000252115,present
ENSG00000252231,present
ENSG00000252250,present
ENSG00000252255,present
ENSG00000252334,present
ENSG00000252347,present
ENSG00000252474,present
ENSG00000252577,present
ENSG00000252656,present
ENSG00000252796,present
ENSG00000253260,present
ENSG00000253308,present
ENSG00000253526,present
